326122,Ajay_Jadhav,0.583451625358347,297,2016-07-05 11:00:07.303,
323754,Pietro Marinelli,0.583451625358347,298,2016-07-05 12:34:08.320,
341281,Yunfeng Zhu,0.583451625358347,299,2016-07-05 12:36:22.847,
341028,Dowakin,0.583451625358347,300,2016-07-05 13:35:53.953,
345209,radvin,0.583451625358347,301,2016-07-05 14:01:45.213,
325807,Anthony P.,0.583451625358347,302,2016-07-05 15:46:00.573,
344734,Sandeep42,0.583437838499313,303,2016-07-05 07:38:47.013,
342702,Sreenivasulu Puli,0.583437838499313,304,2016-07-05 09:21:36.433,
326881,flashnik,0.583437838499313,305,2016-07-05 10:06:06.223,
326183,quantability,0.583437838499313,306,2016-07-05 11:37:51.560,
333103,Pseudo,0.583437838499313,307,2016-07-05 12:29:25.057,
345169,jovchi,0.583437838499313,308,2016-07-06 23:37:09.643,
333144,gunds,0.583437063956669,309,2016-07-06 04:23:15.380,
326179,MikeS,0.583426336541092,310,2016-07-04 12:29:58.160,
335841,eddyod,0.583333159061217,311,2016-07-06 16:22:43.420,
330722,33255,0.583280838705731,312,2016-06-26 01:45:02.957,
328666,stmct,0.583156524611653,313,2016-07-05 01:53:43.087,
340196,Darren Lee,0.583156447157387,314,2016-07-04 06:38:34.463,
324871,Humberto Brandão,0.583065554578328,315,2016-07-05 00:56:42.010,
326065,rajkumar bn,0.583065554578328,316,2016-07-05 03:56:14.710,
339964,HenryVu,0.583065554578328,317,2016-07-05 14:38:08.463,
336124,SiddharthTiwari,0.583034069419919,318,2016-07-05 00:31:55.043,
323711,locate_p,0.583034069419919,319,2016-07-05 06:54:30.820,
323616,Ayman Khalafallah,0.582933456330693,320,2016-07-04 18:28:43.367,
344705,Cyrus,0.582933456330693,321,2016-07-04 19:54:53.790,
337465,noviceDM,0.582879974161244,322,2016-07-03 15:16:25.417,
337348,Vikas Pandey,0.582854724071094,323,2016-07-02 05:20:26.173,
327090,GuissartSebastien,0.58284202157177,324,2016-07-05 07:12:43.523,
341744,who @m !,0.582835089415121,325,2016-07-04 17:25:00.473,
327864,Yunwen Chen,0.582835089415121,326,2016-07-06 15:09:32.607,
325486,pim,0.582835089415121,327,2016-07-06 18:05:05.880,
343400,ddrbcn,0.582824904179376,328,2016-07-04 14:14:52.707,
345163,75530,0.582821612373147,329,2016-07-03 03:27:07.817,
328109,21090,0.582821612373147,330,2016-07-03 14:19:49.483,
339095,Ivan,0.582821612373147,331,2016-07-03 19:09:32.783,
325426,Mostafa ElAraby,0.582821612373147,332,2016-07-04 07:05:42.323,
342996,Saibal Dutta,0.582821612373147,333,2016-07-04 07:36:36.757,
331226,Vivek Sarma,0.582821612373147,334,2016-07-04 08:57:13.320,
333401,34349,0.582821612373147,335,2016-07-04 09:50:37.730,
344978,Čeduljko,0.582817352388615,336,2016-07-04 13:18:31.937,
324380,AJ Cloete,0.582812008044382,337,2016-07-02 17:04:12.270,
325880,Scirpus,0.582812008044382,338,2016-07-03 08:29:28.840,
324292,Ravi Chandibhamar,0.582809180963738,339,2016-07-03 13:43:30.167,
328071,JeffH,0.582805075887734,340,2016-07-02 02:00:45.240,
324435,26851,0.582805075887734,341,2016-07-02 04:51:37.197,
345148,49333,0.582805075887734,342,2016-07-02 09:32:47.317,
344766,zacks,0.582805075887734,343,2016-07-02 10:24:32.733,
335250,CeShine Lee,0.582805075887734,344,2016-07-02 13:42:28.523,
328308,RuobingWang,0.582805075887734,345,2016-07-02 14:49:33.490,
341798,Ashokkumar,0.582805075887734,346,2016-07-02 18:29:31.110,
324079,daten-kieker,0.582805075887734,347,2016-07-02 20:42:10.337,
333034,89267,0.582805075887734,348,2016-07-02 20:42:23.717,
336673,Ginga,0.58280387534664,349,2016-07-04 15:26:08.120,
335908,neik,0.582803797892372,350,2016-07-06 18:42:18.613,
323321,Rishikesh,0.582787609951153,351,2016-07-02 19:59:51.630,
342288,Namra,0.582787571224021,352,2016-07-02 12:42:09.260,
334779,Jose,0.582785789775928,353,2016-07-06 19:35:30.203,
325336,Janos,0.582781297428607,354,2016-07-01 03:04:33.500,
338482,99339,0.582759261690443,355,2016-07-05 13:18:24.180,
345275,Multa,0.58274961863455,356,2016-07-01 10:29:32.293,
339722,The_DarkLord,0.582743189930619,357,2016-07-01 15:22:50.090,
343595,dbgriffith01,0.582743189930619,358,2016-07-01 16:08:36.727,
333611,Eric Zhang,0.582743189930619,359,2016-07-01 17:00:56.760,
333376,LHY4,0.582647843731345,360,2016-07-04 09:29:58.863,
323453,Anjana Agrawal,0.582641995934391,361,2016-06-30 17:24:44.520,
344765,Draif,0.582641995934391,362,2016-06-30 18:59:32.887,
324347,YalinZhu,0.582641995934391,363,2016-06-30 20:38:25.280,
341960,liwzhi,0.582641995934391,364,2016-06-30 21:59:15.567,
341661,24759,0.582641995934391,365,2016-07-01 07:54:43.997,
338599,Siddharth,0.582641995934391,366,2016-07-01 18:15:41.657,
344566,BCN,0.582625730538905,367,2016-06-30 12:22:01.240,
342197,SGSunil,0.582625730538905,368,2016-07-03 20:18:18.740,
344076,guyoh,0.582625730538905,369,2016-07-05 10:38:57.180,
323428,Persistent Check-in,0.582550135177024,370,2016-07-06 19:12:22.513,
324712,DEVENDRA MITTAL,0.582537316496299,371,2016-07-06 22:00:30.647,
345443,adivns,0.582399873904427,372,2016-06-29 17:41:24.710,
323191,Roboticon 3003,0.582399873904427,373,2016-06-29 18:33:13.410,
345084,96939,0.582399873904427,374,2016-06-29 20:50:49.430,
345491,Nathaniel Shimoni,0.582399873904427,375,2016-06-29 21:15:17.073,
345511,37862,0.582399873904427,376,2016-06-29 22:10:17.903,
323954,Shouvik Dutta,0.582399873904427,377,2016-06-30 06:44:50.927,
343764,Vopani,0.582399873904427,378,2016-07-06 22:12:10.327,
324245,w,0.582373423273193,379,2016-06-29 15:20:50.277,
323481,Praveen Hegde,0.582373423273193,380,2016-06-29 16:45:28.110,
